"Country Name","Country Code","Indicator Name","Indicator Code",Attribute,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,
"Ethiopia, The Federal Dem. Rep. of","644","Financial Markets Access Index","FD_FMA_IX","Value","0.00108664855360985","0.00139177485834807","0.00134170392993838","0.00129389530047774","0.00129389530047774","0.00129389530047774","0.00116266356781125","0.00112366839312017","0.00112366839312017","0.00105226621963084","0.00101902009919286",
"Ethiopia, The Federal Dem. Rep. of","644","Financial Markets Efficiency Index","FD_FME_IX","Value","0","0","0","0","0","0","0","0","0","0","0",
"United States","111","Financial Institutions Efficiency Index","FD_FIE_IX","Value","0.551152467727661","0.538460493087769","0.541192591190338","0.624949634075165","0.660771071910858","0.64162141084671","0.641647219657898","0.700855135917664","0.687356472015381","0.629344522953033","0.704590976238251",
"United Kingdom","112","Financial Markets Access Index","FD_FMA_IX","Value","0.552075862884521","0.581111252307892","0.627499043941498","0.627985060214996","0.578206121921539","0.53547739982605","0.704464673995972","0.694076061248779","0.694076061248779","0.694076061248779","0.694076061248779",
"Austria","122","Financial Development Index","FD_FD_IX","Value","0.655921041965485","0.623172998428345","0.616509675979614","0.604587495326996","0.606477558612823","0.620333254337311","0.606902003288269","0.629184246063232","0.611942410469055","0.617014944553375","0.658386945724487",
"Denmark","128","Financial Development Index","FD_FD_IX","Value","0.685504913330078","0.717335402965546","0.717979311943054","0.701537132263184","0.700593650341034","0.667869091033936","0.693677306175232","0.673680901527405","0.687264144420624","0.677518129348755","0.664632380008698",
"Denmark","128","Financial Markets Index","FD_FM_IX","Value","0.492885082960129","0.568998992443085","0.581685543060303","0.57158374786377","0.580806195735931","0.522985816001892","0.574852705001831","0.563250243663788","0.569888293743134","0.584696054458618","0.566497504711151",
"France","132","Financial Markets Access Index","FD_FMA_IX","Value","0.248517408967018","0.280596077442169","0.282805323600769","0.32342466711998","0.315868109464645","0.316599190235138","0.496652722358704","0.5","0.5","0.47207373380661","0.5",
"Germany","134","Financial Markets Efficiency Index","FD_FME_IX","Value","1","1","0.83685827255249","0.901041507720947","1","0.92488157749176","0.784782409667969","1","0.794407367706299","0.980362176895142","0.980362176895142",
"Portugal","182","Financial Institutions Depth Index","FD_FID_IX","Value","0.524841010570526","0.531391739845276","0.57330060005188","0.592432260513306","0.510466277599335","0.490420877933502","0.487403839826584","0.462693274021149","0.440597832202911","0.442392617464066","0.489151149988174",
"Portugal","182","Financial Institutions Access Index","FD_FIA_IX","Value","1","1","1","1","0.918019711971283","1","0.960166275501251","0.917581617832184","0.9067263007164","0.887090742588043","0.86164402961731",
"Spain","184","Financial Markets Index","FD_FM_IX","Value","0.80477499961853","0.812239050865173","0.825528800487518","0.88970023393631","0.885852813720703","0.872155606746674","0.949867308139801","0.847179293632507","0.787563562393188","0.81193596124649","0.799555003643036",
"Spain","184","Financial Markets Efficiency Index","FD_FME_IX","Value","1","1","1","1","1","1","1","1","0.774392127990723","0.795688509941101","0.795688509941101",
"Turkey","186","Financial Markets Index","FD_FM_IX","Value","0.525431990623474","0.532826960086823","0.538081288337708","0.54854542016983","0.52715677022934","0.512970507144928","0.552522659301758","0.547903001308441","0.554367542266846","0.582376480102539","0.563018500804901",
"Turkey","186","Financial Institutions Access Index","FD_FIA_IX","Value","0.479129493236542","0.509233295917511","0.559979498386383","0.580102324485779","0.588106691837311","0.569387197494507","0.563622653484344","0.56546539068222","0.558079600334167","0.543173909187317","0.529528915882111",
"Canada","156","Financial Markets Index","FD_FM_IX","Value","0.894229173660278","0.840584993362427","0.835926949977875","0.845662534236908","0.85470986366272","0.823887646198273","0.815547704696655","0.880953252315521","0.836429357528687","0.754388153553009","0.753877401351929",
"Malta","181","Financial Markets Access Index","FD_FMA_IX","Value","0.768860578536987","0.768860578536987","0.768860578536987","0.768860578536987","0.768860578536987","0.726108849048615","1","1","1","1","0.895597815513611",
"Malta","181","Financial Markets Efficiency Index","FD_FME_IX","Value","0.0175566431134939","0.0149864526465535","0.0195677429437637","0.0208318196237087","0.0248817130923271","0.0236063227057457","0.0251685380935669","0.0241196546703577","0.0233246255666017","0.0174125730991363","0.0174125730991363",
"Portugal","182","Financial Markets Depth Index","FD_FMD_IX","Value","0.584563553333282","0.619723975658417","0.650681257247925","0.618280231952667","0.630519211292267","0.608017802238464","0.628780961036682","0.57034170627594","0.542575299739838","0.5647833943367","0.508241295814514",
"Portugal","182","Financial Markets Access Index","FD_FMA_IX","Value","0.219927504658699","0.231526732444763","0.274290472269058","0.256308317184448","0.247803747653961","0.280623346567154","0.25104570388794","0.252257823944092","0.189654976129532","0.158232003450394","0.136999741196632",
"Spain","184","Financial Institutions Efficiency Index","FD_FIE_IX","Value","0.582920074462891","0.52586305141449","0.56410813331604","0.574822843074799","0.579850614070892","0.578686773777008","0.536623537540436","0.598348021507263","0.601253390312195","0.535665988922119","0.58874237537384",
"Australia","193","Financial Institutions Efficiency Index","FD_FIE_IX","Value","0.741956949234009","0.736209154129028","0.744178414344788","0.745101869106293","0.742967128753662","0.728495419025421","0.742674171924591","0.749634921550751","0.744860947132111","0.718705058097839","0.747486233711243",
"Australia","193","Financial Markets Depth Index","FD_FMD_IX","Value","0.882867157459259","0.887008309364319","0.85109680891037","0.867073357105255","0.916702687740326","0.980169653892517","0.973916053771973","0.855275392532349","0.933939039707184","0.97156286239624","0.919527947902679",
"New Zealand","196","Financial Institutions Depth Index","FD_FID_IX","Value","0.491112351417542","0.527749001979828","0.540158987045288","0.567912101745605","0.590274751186371","0.605543792247772","0.628216862678528","0.633192479610443","0.702522456645966","0.763518273830414","0.773649036884308",
"Canada","156","Financial Development Index","FD_FD_IX","Value","0.90928065776825","0.912445187568665","0.9080890417099","0.91082376241684","0.920542001724243","0.903895795345306","0.89673238992691","0.925748646259308","0.903210580348969","0.871654689311981","0.873814523220062",
"Canada","156","Financial Markets Access Index","FD_FMA_IX","Value","0.719920754432678","0.667849242687225","0.682765603065491","0.680870175361633","0.669656574726105","0.692777633666992","0.70833283662796","0.70833283662796","0.70833283662796","0.70833283662796","0.70833283662796",
"Canada","156","Financial Markets Efficiency Index","FD_FME_IX","Value","0.951200902462006","0.807829082012177","0.772906720638275","0.791845977306366","0.84925365447998","0.710415959358215","0.667589247226715","0.874964535236359","0.734014689922333","0.472207605838776","0.472207605838776",
"Japan","158","Financial Institutions Access Index","FD_FIA_IX","Value","0.899204730987549","0.899783968925476","0.899337649345398","0.899170815944672","0.902024388313293","0.9012451171875","0.899762392044067","0.899645984172821","0.898268818855286","0.89809662103653","0.899121582508087",
"Finland","172","Financial Institutions Depth Index","FD_FID_IX","Value","0.650466203689575","0.738592386245728","0.798772513866425","0.76858526468277","0.808013617992401","0.781003296375275","0.798342227935791","0.75542825460434","0.804193496704102","0.808520197868347","0.814848899841309",
"Finland","172","Financial Markets Access Index","FD_FMA_IX","Value","0.413778185844421","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5",
"Greece","174","Financial Markets Depth Index","FD_FMD_IX","Value","0.450107306241989","0.476943552494049","0.535477697849274","0.533741295337677","0.531269013881683","0.504850625991821","0.50433224439621","0.419692546129227","0.435757458209992","0.47926652431488","0.404699891805649",
"Iceland","176","Financial Institutions Depth Index","FD_FID_IX","Value","0.684406757354736","0.676772058010101","0.655128359794617","0.623031735420227","0.63242644071579","0.663013994693756","0.663415908813477","0.662397503852844","0.660206258296967","0.70762825012207","0.739517509937286",
"Iceland","176","Financial Markets Access Index","FD_FMA_IX","Value","0.5","0.5","0.5","0.321790099143982","0.5","0.5","0.5","0.5","0.5","0.5","0.5",
"Ireland","178","Financial Institutions Efficiency Index","FD_FIE_IX","Value","0.489427268505096","0.465937465429306","0.456681996583939","0.572175025939941","0.548810124397278","0.530567169189453","0.545823514461517","0.531269133090973","0.405432969331741","0.386343896389008","0.529329597949982",
"Honduras","268","Financial Institutions Efficiency Index","FD_FIE_IX","Value","0.421062350273132","0.462399572134018","0.476907223463059","0.479764878749847","0.486276149749756","0.490537852048874","0.47998034954071","0.494561403989792","0.4997418820858","0.50176477432251","0.505033910274506",
"South Africa","199","Financial Markets Index","FD_FM_IX","Value","0.40332356095314","0.402028262615204","0.417848914861679","0.430953919887543","0.462852537631989","0.496007204055786","0.512811839580536","0.53179806470871","0.532748639583588","0.513241291046143","0.492002218961716",
"South Africa","199","Financial Institutions Access Index","FD_FIA_IX","Value","0.371930569410324","0.367425560951233","0.373423606157303","0.415014982223511","0.424723386764526","0.422028094530106","0.419802635908127","0.413422167301178","0.399651437997818","0.365743905305862","0.284993588924408",
"Argentina","213","Financial Institutions Efficiency Index","FD_FIE_IX","Value","0.551309704780579","0.548823833465576","0.567076981067657","0.572229623794556","0.555196166038513","0.520954370498657","0.489248514175415","0.417742669582367","0.211778730154038","0.401913195848465","0.415136575698852",
"Brazil","223","Financial Development Index","FD_FD_IX","Value","0.603855967521667","0.627169370651245","0.624513268470764","0.627339124679565","0.62455552816391","0.620658576488495","0.621775090694427","0.642897963523865","0.662893652915955","0.66664731502533","0.661758065223694",
"Chile","228","Financial Markets Index","FD_FM_IX","Value","0.384747415781021","0.379420191049576","0.391455411911011","0.351523041725159","0.32390233874321","0.317333340644836","0.370373100042343","0.3583804666996","0.359550446271896","0.397296249866486","0.394739151000977",
"Chile","228","Financial Institutions Depth Index","FD_FID_IX","Value","0.571127116680145","0.594039022922516","0.598644137382507","0.61951607465744","0.63554835319519","0.654106318950653","0.647932827472687","0.659620404243469","0.676412045955658","0.697982430458069","0.61502069234848",
"Colombia","233","Financial Development Index","FD_FD_IX","Value","0.345648854970932","0.369868218898773","0.367131173610687","0.369314342737198","0.377572298049927","0.382856100797653","0.38313564658165","0.388599842786789","0.389680713415146","0.39642658829689","0.387768417596817",
"Colombia","233","Financial Institutions Index","FD_FI_IX","Value","0.368924856185913","0.401913791894913","0.418700367212295","0.431827485561371","0.455198973417282","0.449803739786148","0.453314751386643","0.463647991418839","0.464509338140488","0.471506297588348","0.458057135343552",
"Colombia","233","Financial Markets Efficiency Index","FD_FME_IX","Value","0.159106075763702","0.151660054922104","0.124288648366928","0.144814401865005","0.166389063000679","0.160624772310257","0.139849662780762","0.16239495575428","0.129988864064217","0.116105757653713","0.116105757653713",
"Dominican Rep.","243","Financial Development Index","FD_FD_IX","Value","0.127512902021408","0.149594783782959","0.156319335103035","0.158764153718948","0.170143887400627","0.17112386226654","0.175876915454865","0.179425179958344","0.183781683444977","0.185023561120033","0.183687120676041",
"Dominican Rep.","243","Financial Markets Depth Index","FD_FMD_IX","Value","0.0205183029174805","0.020730547606945","0.0205362681299448","0.0236395485699177","0.0288202967494726","0.0287711322307587","0.0263419505208731","0.0289388131350279","0.0263006240129471","0.0263541135936976","0.02567183598876",
"Ecuador","248","Financial Development Index","FD_FD_IX","Value","0.15355595946312","0.151474937796593","0.152587503194809","0.159255042672157","0.161170482635498","0.154816672205925","0.157390296459198","0.164059534668922","0.167862549424171","0.168495967984199","0.170026376843453",
"Ecuador","248","Financial Markets Depth Index","FD_FMD_IX","Value","0.0215058587491512","0.0200360920280218","0.0184417758136988","0.0211034417152405","0.0228921454399824","0.0293464604765177","0.0381756462156773","0.0358347408473492","0.041320338845253","0.0385683104395866","0.0352709777653217",
"Marshall Islands, Rep. of the","867","Financial Markets Depth Index","FD_FMD_IX","Value","0","0","0","0","0","0","0","0","0","0","0",
"Marshall Islands, Rep. of the","867","Financial Markets Efficiency Index","FD_FME_IX","Value","0","0","0","0","0","0","0","0","0","0","0",
"Micronesia, Federated States of","868","Financial Institutions Efficiency Index","FD_FIE_IX","Value","0.0222324933856726","0.0211519170552492","0.0104785934090614","0.0104785934090614","0.0104785934090614","0.0104785934090614","0.00814164057374001","0.0109309079125524","0.0174894575029612","0.0174140725284815","0.0311342552304268",
"Micronesia, Federated States of","868","Financial Markets Efficiency Index","FD_FME_IX","Value","0","0","0","0","0","0","0","0","0","0","0",
"French Polynesia","887","Financial Institutions Access Index","FD_FIA_IX","Value","0","0","0","0","0","0","0","0","0","0","0",
"French Polynesia","887","Financial Institutions Efficiency Index","FD_FIE_IX","Value","0.533933579921722","0.527076005935669","0.511218905448914","0.525441229343414","0.528013825416565","0.538001835346222","0.535705745220184","0.545651018619537","0.547582387924194","0.500122666358948","0.578993380069733",
"Armenia, Rep. of","911","Financial Institutions Access Index","FD_FIA_IX","Value","0.426407426595688","0.471801221370697","0.492638319730759","0.528311014175415","0.541338562965393","0.540587544441223","0.552250742912292","0.5594083070755","0.573115348815918","0.57673317193985","0.580146074295044",
"Armenia, Rep. of","911","Financial Institutions Efficiency Index","FD_FIE_IX","Value","0.554150879383087","0.574066936969757","0.585165739059448","0.576685190200806","0.578222036361694","0.598952412605286","0.610884070396423","0.635608971118927","0.647658884525299","0.635980665683746","0.627758622169495",
"Azerbaijan, Rep. of","912","Financial Institutions Access Index","FD_FIA_IX","Value","0.249587997794151","0.251951843500137","0.26600381731987","0.282863199710846","0.284378260374069","0.148651942610741","0.145841687917709","0.227366670966148","0.234110116958618","0.227755814790726","0.240822806954384",
"Turkmenistan","925","Financial Markets Access Index","FD_FMA_IX","Value","0","0","0","0","0","0","0","0","0","0","0",
"Belgium","124","Financial Markets Depth Index","FD_FMD_IX","Value","0.641427934169769","0.703296422958374","0.698984980583191","0.640436112880707","0.768174350261688","0.727858424186707","0.756560087203979","0.671450316905975","0.676493227481842","0.697172701358795","0.634979844093323",
"Denmark","128","Financial Institutions Depth Index","FD_FID_IX","Value","0.880728423595428","0.92210990190506","0.939411699771881","0.937509119510651","0.953027188777924","0.955999970436096","0.995062708854675","0.964323818683624","0.992743909358978","1","1",
"Yemen, Rep. of","474","Financial Institutions Index","FD_FI_IX","Value","0.202788054943085","0.204938843846321","0.196136191487312","0.176596477627754","0.175550669431686","0.181816399097443","0.162594050168991","0.193140640854836","0.192389100790024","0.180491551756859","0.180514305830002",
"Yemen, Rep. of","474","Financial Markets Index","FD_FM_IX","Value","0.0210987124592066","0.0195014160126448","0.0170812830328941","0.0159600637853146","0.015952305868268","0.0316805504262447","0.0356177352368832","0.0442467443645001","0.0369715988636017","0.0429287403821945","0.0406422503292561",
"Yemen, Rep. of","474","Financial Institutions Depth Index","FD_FID_IX","Value","0.0187054555863142","0.0176956430077553","0.0183753669261932","0.0185998026281595","0.017043286934495","0.0172797124832869","0.0157839581370354","0.0151869598776102","0.0164993237704039","0.0214099120348692","0.0214099120348692",
"Bangladesh","513","Financial Development Index","FD_FD_IX","Value","0.213495224714279","0.196070775389671","0.207197532057762","0.259280562400818","0.250175505876541","0.246593847870827","0.281532287597656","0.249454170465469","0.246712416410446","0.242847457528114","0.243167474865913",
"Bangladesh","513","Financial Institutions Index","FD_FI_IX","Value","0.266463488340378","0.236783891916275","0.273813992738724","0.271690458059311","0.272801876068115","0.269012212753296","0.27798855304718","0.281720638275146","0.284245878458023","0.28621631860733","0.286914795637131",
"Bangladesh","513","Financial Institutions Access Index","FD_FIA_IX","Value","0.108948305249214","0.112824007868767","0.11891720443964","0.124868988990784","0.132520020008087","0.13781301677227","0.140582785010338","0.144459530711174","0.146795138716698","0.150973111391068","0.155949980020523",
"Myanmar","518","Financial Institutions Index","FD_FI_IX","Value","0.192161425948143","0.195059195160866","0.219556003808975","0.22721654176712","0.19480650126934","0.211905419826508","0.227647319436073","0.245110794901848","0.236670508980751","0.246549591422081","0.245106905698776",
"Myanmar","518","Financial Markets Access Index","FD_FMA_IX","Value","0","0","0","0","0","0","0","0","0","0","0",
"Myanmar","518","Financial Markets Efficiency Index","FD_FME_IX","Value","0","0","0","0","0","0","0","0","0","0","0",
"Cambodia","522","Financial Development Index","FD_FD_IX","Value","0.110263429582119","0.119225651025772","0.126796588301659","0.137654736638069","0.14603964984417","0.15457783639431","0.160650178790092","0.167309075593948","0.184835880994797","0.199948444962501","0.209736868739128",
"Cambodia","522","Financial Markets Efficiency Index","FD_FME_IX","Value","0","0","0","0","0","0","0","0","0","0","0",
"China, P.R.: Hong Kong","532","Financial Institutions Access Index","FD_FIA_IX","Value","0.498425632715225","0.488711893558502","0.4888616502285","0.484133690595627","0.47794708609581","0.475026279687882","0.469089329242706","0.476795643568039","0.480462342500687","0.466744869947434","0.45820152759552",
"China, P.R.: Hong Kong","532","Financial Institutions Efficiency Index","FD_FIE_IX","Value","0.536531925201416","0.566425383090973","0.596143662929535","0.561015188694","0.592550933361053","0.59293258190155","0.611198008060455","0.618815124034882","0.616363823413849","0.605457842350006","0.596151888370514",
"India","534","Financial Markets Access Index","FD_FMA_IX","Value","0.216614082455635","0.198235586285591","0.218910604715347","0.196006596088409","0.18712155520916","0.180944845080376","0.188410758972168","0.20075249671936","0.198848500847816","0.1971525400877","0.196397617459297",
"Bhutan","514","Financial Markets Index","FD_FM_IX","Value","0.0220423545688391","0.0209611188620329","0.0200408939272165","0.0201928149908781","0.0241860933601856","0.0229224823415279","0.0211277008056641","0.0186619963496923","0.0163473729044199","0.0164466127753258","0.0162259042263031",
"Bhutan","514","Financial Institutions Access Index","FD_FIA_IX","Value","0.270312309265137","0.193628922104836","0.295287668704987","0.300018072128296","0.320037364959717","0.347104251384735","0.389379411935806","0.40943643450737","0.43847444653511","0.443179875612259","0.444608122110367",
"Japan","158","Financial Markets Depth Index","FD_FMD_IX","Value","0.686586439609528","0.648636341094971","0.782675802707672","0.777909755706787","0.868930280208588","0.824893057346344","0.853765904903412","0.836199402809143","0.875344395637512","0.931139707565308","0.902913987636566",
"Japan","158","Financial Markets Efficiency Index","FD_FME_IX","Value","1","1","1","1","1","1","1","1","1","1","1",
"Finland","172","Financial Institutions Efficiency Index","FD_FIE_IX","Value","0.60835200548172","0.638659596443176","0.593602120876312","0.602677762508392","0.589447736740112","0.606114029884338","0.597399830818176","0.577351272106171","0.564654231071472","0.57671058177948","0.582614481449127",
"Greece","174","Financial Institutions Access Index","FD_FIA_IX","Value","0.795391380786896","0.764950633049011","0.656305313110352","0.592839777469635","0.573577702045441","0.550113320350647","0.539376258850098","0.519184291362762","0.504711389541626","0.495673418045044","0.478695750236511",
"Greece","174","Financial Markets Access Index","FD_FMA_IX","Value","0.556656956672668","0.451064050197601","0.666053056716919","0.736535966396332","0.579762041568756","0.504870474338531","0.692175030708313","0.61022162437439","0.681766510009766","0.615342259407043","0.688218533992767",
"Ireland","178","Financial Markets Index","FD_FM_IX","Value","0.470243215560913","0.516853928565979","0.585901319980621","0.531866729259491","0.558612704277039","0.596433162689209","0.622426807880402","0.626579523086548","0.652294993400574","0.651640355587006","0.637953042984009",
"Malta","181","Financial Institutions Index","FD_FI_IX","Value","0.702876031398773","0.747054219245911","0.741183638572693","0.732431650161743","0.729265749454498","0.704278528690338","0.695623815059662","0.650997817516327","0.626940608024597","0.642514526844025","0.641873598098755",
"Malta","181","Financial Institutions Access Index","FD_FIA_IX","Value","0.730583310127258","0.710681319236755","0.703401684761047","0.679118752479553","0.680678486824036","0.645502746105194","0.619024932384491","0.57899022102356","0.538984000682831","0.487491756677628","0.476340025663376",
"Malta","181","Financial Markets Depth Index","FD_FMD_IX","Value","0.124345645308495","0.135314717888832","0.182391166687012","0.149438604712486","0.210828840732574","0.179229408502579","0.188233986496925","0.165013536810875","0.192881241440773","0.215530976653099","0.219228982925415",
"Spain","184","Financial Institutions Index","FD_FI_IX","Value","0.818945050239563","0.807773351669312","0.829604089260101","0.832151770591736","0.834644734859467","0.834468722343445","0.817746818065643","0.814444780349731","0.807180821895599","0.808926820755005","0.775901079177856",
"Slovak Rep.","936","Financial Markets Index","FD_FM_IX","Value","0.0690770149230957","0.0443750470876694","0.0542007759213448","0.0353470705449581","0.037159625440836","0.0374946743249893","0.0374209061264992","0.0324329771101475","0.0317979119718075","0.0294509958475828","0.0247789490967989",
"Slovak Rep.","936","Financial Markets Efficiency Index","FD_FME_IX","Value","0.102918960154056","0.0175971556454897","0.0118573429062962","0.00235023745335638","0.00235023745335638","0.00235023745335638","0.00235023745335638","0.00235023745335638","0.00235023745335638","0.00235023745335638","0.00235023745335638",
"Estonia, Rep. of","939","Financial Institutions Access Index","FD_FIA_IX","Value","0.58986908197403","0.555607557296753","0.513584911823273","0.482667177915573","0.450001418590546","0.429799526929855","0.415933609008789","0.41208952665329","0.393488585948944","0.377253770828247","0.36286598443985",
"Latvia","941","Financial Markets Index","FD_FM_IX","Value","0.0565261356532574","0.0587300136685371","0.0580289326608181","0.0315732397139072","0.0328961536288261","0.0516176596283913","0.0719435214996338","0.0703120231628418","0.0345248617231846","0.0351605080068111","0.0339874364435673",
"Latvia","941","Financial Institutions Depth Index","FD_FID_IX","Value","0.237654075026512","0.207974702119827","0.200187101960182","0.190590709447861","0.189874544739723","0.193766221404076","0.195477649569511","0.186740770936012","0.195122450590134","0.204708993434906","0.204317033290863",
"Azerbaijan, Rep. of","912","Financial Institutions Index","FD_FI_IX","Value","0.261296331882477","0.283292591571808","0.284347623586655","0.286628186702728","0.296963691711426","0.207752421498299","0.270553797483444","0.308539181947708","0.303088575601578","0.281524896621704","0.288459002971649",
"Belarus, Rep. of","913","Financial Institutions Access Index","FD_FIA_IX","Value","0.185726210474968","0.207768768072128","0.22976191341877","0.245664045214653","0.249018952250481","0.247842520475388","0.249542653560638","0.241878867149353","0.245262831449509","0.249785751104355","0.255616039037705",
"Belgium","124","Financial Institutions Access Index","FD_FIA_IX","Value","0.909637689590454","0.91362339258194","0.900609254837036","0.86872935295105","0.849076688289642","0.818211853504181","0.79353255033493","0.736830234527588","0.679036438465118","0.603680014610291","0.603680014610291",
"Denmark","128","Financial Markets Depth Index","FD_FMD_IX","Value","0.656991899013519","0.664371728897095","0.649857759475708","0.62329626083374","0.647545754909515","0.61203145980835","0.631891548633575","0.601384103298187","0.618838310241699","0.657773852348328","0.609922528266907",
"France","132","Financial Institutions Access Index","FD_FIA_IX","Value","0.966847538948059","0.93938410282135","0.933161079883575","0.923174440860748","0.913509666919708","0.89769047498703","0.872300386428833","0.840215623378754","0.824884355068207","0.805887758731842","0.802387297153473",
"Germany","134","Financial Institutions Index","FD_FI_IX","Value","0.705554008483887","0.711394369602203","0.709982991218567","0.708377301692963","0.705079674720764","0.639824628829956","0.631070554256439","0.624052882194519","0.617110967636108","0.61984920501709","0.620618999004364",
"Germany","134","Financial Markets Index","FD_FM_IX","Value","0.713382124900818","0.733697712421417","0.695069909095764","0.69980263710022","0.753242433071136","0.709189772605896","0.703975200653076","0.744834542274475","0.696212112903595","0.776408672332764","0.755988419055939",
"Luxembourg","137","Financial Institutions Index","FD_FI_IX","Value","0.810424625873566","0.81451141834259","0.810965180397034","0.847100257873535","0.833534121513367","0.853931427001953","0.84028548002243","0.871875047683716","0.878743529319763","0.841675639152527","0.823167026042938",
"Luxembourg","137","Financial Markets Index","FD_FM_IX","Value","0.602393269538879","0.603571534156799","0.601276993751526","0.585566580295563","0.573582947254181","0.590804576873779","0.596943497657776","0.564789354801178","0.55853271484375","0.56477826833725","0.564377427101135",
"Luxembourg","137","Financial Institutions Depth Index","FD_FID_IX","Value","0.56719571352005","0.584437608718872","0.597207725048065","0.639612793922424","0.59844434261322","0.628343045711517","0.625750839710236","0.644435107707977","0.661043167114258","0.635058701038361","0.625490427017212",
"United Kingdom","112","Financial Markets Index","FD_FM_IX","Value","0.867722749710083","0.853665411472321","0.739191889762878","0.833192646503448","0.817399501800537","0.80381840467453","0.857452094554901","0.854119956493378","0.854128062725067","0.854172229766846","0.854137778282166",
"United Kingdom","112","Financial Institutions Access Index","FD_FIA_IX","Value","0.783282041549683","0.760046601295471","0.796039819717407","0.507006704807281","0.506821811199188","0.50679486989975","0.506774246692657","0.506909012794495","0.490733087062836","0.440469563007355","0.429297208786011",
"Austria","122","Financial Institutions Depth Index","FD_FID_IX","Value","0.626302123069763","0.625256419181824","0.622383177280426","0.613570988178253","0.606367111206055","0.591814696788788","0.589852392673492","0.578624546527863","0.592164754867554","0.616774260997772","0.731420338153839",
"Belgium","124","Financial Institutions Index","FD_FI_IX","Value","0.812173545360565","0.816235244274139","0.804398894309998","0.813478887081146","0.818432867527008","0.8058802485466","0.814819991588593","0.780864596366882","0.763188719749451","0.746679186820984","0.752703845500946",
"Tajikistan, Rep. of","923","Financial Institutions Access Index","FD_FIA_IX","Value","0.0981563925743103","0.111339293420315","0.124031789600849","0.138195857405663","0.142427712678909","0.142335772514343","0.112337775528431","0.106381483376026","0.118707150220871","0.14761820435524","0.141579002141952",
"China, P.R.: Mainland","924","Financial Institutions Depth Index","FD_FID_IX","Value","0.371160447597504","0.375158429145813","0.374755084514618","0.394116312265396","0.429582148790359","0.442289620637894","0.469971925020218","0.448617815971375","0.451573312282562","0.482965141534805","0.486064225435257",
"China, P.R.: Mainland","924","Financial Markets Efficiency Index","FD_FME_IX","Value","1","1","1","1","1","1","1","1","1","1","1",
"Ukraine","926","Financial Markets Index","FD_FM_IX","Value","0.0688236504793167","0.0700292736291885","0.0732766836881638","0.0781590342521667","0.0732513591647148","0.0618247464299202","0.0496363863348961","0.0364959575235844","0.0382623486220837","0.0326807051897049","0.0355013459920883",
"Ukraine","926","Financial Markets Efficiency Index","FD_FME_IX","Value","0.0566661022603512","0.0566661022603512","0.0566661022603512","0.0566661022603512","0.0566661022603512","0.0566661022603512","0.0566661022603512","0.0566661022603512","0.0566661022603512","0.0566661022603512","0.0566661022603512",
"Uzbekistan, Rep. of","927","Financial Development Index","FD_FD_IX","Value","0.211859464645386","0.218670517206192","0.215290561318397","0.182636916637421","0.189178392291069","0.196578472852707","0.236761838197708","0.247140422463417","0.264249414205551","0.284650295972824","0.286009818315506",
"Uzbekistan, Rep. of","927","Financial Markets Depth Index","FD_FMD_IX","Value","0.00717123551294208","0.0279514640569687","0.0875948071479797","0.0780657976865768","0.0770658850669861","0.0808848887681961","0.113969996571541","0.132137626409531","0.131002157926559","0.140725255012512","0.126639172434807",
"Senegal","722","Financial Institutions Depth Index","FD_FID_IX","Value","0.0791715532541275","0.0782640352845192","0.0812619626522064","0.0835059061646461","0.0874538570642471","0.0911419540643692","0.0977006629109383","0.100569732487202","0.102471083402634","0.103643551468849","0.102709665894508",
"Ethiopia, The Federal Dem. Rep. of","644","Financial Institutions Depth Index","FD_FID_IX","Value","0.0525852963328362","0.0539072677493095","0.0545123480260372","0.0515516959130764","0.0507273785769939","0.0507167242467403","0.0503767617046833","0.047274224460125","0.0479918494820595","0.0478276573121548","0.0478276573121548",
"Ethiopia, The Federal Dem. Rep. of","644","Financial Institutions Access Index","FD_FIA_IX","Value","0.0238897725939751","0.0366874597966671","0.0366874597966671","0.0366874597966671","0.0366874597966671","0.0366874597966671","0.0366874597966671","0.0366874597966671","0.0366874597966671","0.0366874597966671","0.0366874597966671",
"Gabon","646","Financial Markets Index","FD_FM_IX","Value","0.0033357513602823","0.00354982167482376","0.00922088697552681","0.00881955400109291","0.0117035619914532","0.0117878103628755","0.0108941067010164","0.0100945364683867","0.0100944302976131","0.0118891810998321","0.0109456721693277",
"Gambia, The","648","Financial Development Index","FD_FD_IX","Value","0.0909348353743553","0.0990921929478645","0.0975457429885864","0.103144749999046","0.0946910679340363","0.0990020409226418","0.0716193690896034","0.0884983241558075","0.104951746761799","0.103303648531437","0.107309959828854",
"Ghana","652","Financial Markets Efficiency Index","FD_FME_IX","Value","0.101227045059204","0.101227045059204","0.101227045059204","0.101227045059204","0.101227045059204","0.101227045059204","0.101227045059204","0.101227045059204","0.101227045059204","0.00435953261330724","0.00435953261330724",
"Guinea-Bissau","654","Financial Development Index","FD_FD_IX","Value","0.0755547508597374","0.04856963083148","0.0629872828722","0.0625263452529907","0.0631777197122574","0.09157994389534","0.0892125517129898","0.0900294780731201","0.0929553359746933","0.0945007130503654","0.0952504724264145",
